file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty, ,plan_outlining,outline
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC169_C___codeforces_147_A.json,101,20,81,43,1.23,5,1,1,0.42574257425742573,1.8837209302325582,incorrect,100,413.24,2387.0,106.0,403.7223298208307,13,67,0,7,2,0,0,10.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_32_B___atcoder_ABC124_C.json,69,15,54,38,1.26,3,1,1,0.5507246376811594,1.4210526315789473,correct,68,460.95588235294116,2419.0,102.0,488.3748692858346,5,52,0,1,1,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_327_A___atcoder_ABC174_C.json,60,14,46,25,1.28,4,1,1,0.4166666666666667,1.84,correct,59,374.0169491525424,4090.0,100.0,577.7383219705011,14,38,0,2,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC046_A___codeforces_59_A.json,42,6,36,34,1.14,2,1,1,0.8095238095238095,1.0588235294117647,correct,41,401.3414634146341,1249.0,101.0,274.8043494703184,6,30,0,0,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC164_D___atcoder_AGC025_A.json,35,5,30,20,1.13,2,1,1,0.5714285714285714,1.5,incorrect,34,513.1176470588235,4125.0,98.0,723.115304301816,6,23,0,0,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC119_B___atcoder_ABC129_E.json,144,40,104,48,1.38,6,1,1,0.3333333333333333,2.1666666666666665,incorrect,143,275.7412587412587,1804.0,101.0,259.81994614057044,11,98,3,1,5,0,0,24.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC028_B___atcoder_ABC114_C.json,75,21,54,18,1.37,4,1,1,0.24,3.0,incorrect,74,528.0405405405405,4440.0,100.0,677.570912008259,7,55,2,2,0,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_189_A___codeforces_514_A.json,51,11,40,27,1.25,3,1,1,0.5294117647058824,1.4814814814814814,correct,50,579.98,2787.0,103.0,622.8269812487481,21,17,1,0,0,0,0,11.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC126_D___codeforces_632_B.json,136,45,91,43,1.48,6,1,1,0.3161764705882353,2.116279069767442,incorrect,135,380.46666666666664,2822.0,103.0,340.8950860624021,16,84,0,1,1,0,0,31.0,1.0,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_351_A___atcoder_ABC124_C.json,67,13,54,43,1.22,3,1,1,0.6417910447761194,1.255813953488372,incorrect,66,426.72727272727275,3491.0,102.0,542.4423839083188,9,41,0,3,3,0,0,9.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_354_A___codeforces_622_A.json,44,11,33,23,1.3,3,1,1,0.5227272727272727,1.434782608695652,correct,43,429.30232558139534,2156.0,103.0,454.0290810322994,10,23,0,2,2,0,0,6.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC042_A___atcoder_ABC051_A.json,21,1,20,20,1.0,1,1,1,0.9523809523809523,1.0,correct,20,392.5,1256.0,104.0,300.17039020845266,3,15,0,0,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_621_A___codeforces_678_B.json,55,5,50,41,1.08,3,1,1,0.7454545454545455,1.2195121951219512,incorrect,54,527.8518518518518,6015.0,98.0,861.3402108168937,10,35,0,0,0,0,0,8.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_569_A___codeforces_147_A.json,104,27,77,36,1.34,3,1,1,0.34615384615384615,2.138888888888889,correct,103,440.2330097087379,3549.0,105.0,520.8541477356226,14,67,0,4,2,0,0,15.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_622_A___codeforces_96_B.json,38,5,33,15,1.12,2,1,1,0.39473684210526316,2.2,incorrect,37,603.6486486486486,1990.0,100.0,582.0489773309563,3,25,0,2,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC043_B___codeforces_59_A.json,26,2,24,24,1.04,2,1,1,0.9230769230769231,1.0,correct,25,538.76,2184.0,102.0,503.1770960606216,4,18,0,0,0,0,0,2.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_678_A___codeforces_55_A.json,41,7,34,18,1.18,2,1,1,0.43902439024390244,1.8888888888888888,correct,40,413.95,2084.0,103.0,403.2410330921579,0,37,0,1,1,0,0,1.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_669_A___atcoder_ABC132_A.json,60,11,49,45,1.2,2,1,1,0.75,1.0888888888888888,correct,59,326.23728813559325,1166.0,103.0,233.28932303214148,2,50,0,0,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC140_D___atcoder_ABC136_B.json,61,12,49,26,1.22,2,1,1,0.4262295081967213,1.8846153846153846,correct,60,497.5833333333333,2183.0,104.0,458.67540650341556,13,33,3,0,3,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_579_A___atcoder_ABC122_D.json,67,17,50,27,1.32,4,1,1,0.40298507462686567,1.8518518518518519,correct,66,555.0,6384.0,104.0,931.878714458882,15,39,0,2,1,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_147_A___codeforces_49_A.json,92,13,79,41,1.15,2,1,1,0.44565217391304346,1.9268292682926829,correct,91,432.7692307692308,3996.0,101.0,615.1401480227102,24,41,0,12,0,0,0,14.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_37_A___codeforces_79_A.json,23,4,19,13,1.16,2,1,1,0.5652173913043478,1.4615384615384615,correct,22,673.2727272727273,6143.0,98.0,1241.6198782549843,7,11,0,0,1,0,0,3.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC134_E___atcoder_AGC034_B.json,110,25,85,49,1.28,3,1,1,0.44545454545454544,1.7346938775510203,incorrect,109,419.35779816513764,3118.0,102.0,423.86850518055235,9,84,0,1,1,0,0,14.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC104_C___codeforces_622_A.json,92,21,71,47,1.28,3,1,1,0.5108695652173914,1.5106382978723405,correct,91,355.2307692307692,2466.0,97.0,298.66525583457985,22,44,0,17,2,0,0,6.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC027_B___codeforces_622_A.json,59,10,49,26,1.18,2,1,1,0.4406779661016949,1.8846153846153846,incorrect,58,504.4655172413793,2508.0,98.0,515.2220851591018,13,36,0,1,3,0,0,4.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC128_C___atcoder_ABC136_B.json,82,18,64,40,1.27,4,1,1,0.4878048780487805,1.6,incorrect,81,555.641975308642,4605.0,101.0,803.6235640622103,14,35,1,3,0,0,0,26.0,1.0,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_354_A___atcoder_AGC046_A.json,19,3,16,12,1.12,2,1,1,0.631578947368421,1.3333333333333333,correct,18,539.2777777777778,2391.0,98.0,656.3197575747713,7,8,0,1,0,0,0,1.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_25_A___atcoder_ABC122_D.json,83,12,71,45,1.15,3,1,1,0.5421686746987951,1.5777777777777777,incorrect,82,483.1951219512195,3795.0,103.0,613.0617643349576,22,44,1,1,2,0,0,12.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_92_A___atcoder_ABC122_D.json,79,19,60,35,1.3,4,1,1,0.4430379746835443,1.7142857142857142,correct,78,475.15384615384613,4120.0,102.0,619.1765389721952,15,52,0,1,1,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_621_A___atcoder_ABC178_A.json,24,5,19,19,1.21,2,1,1,0.7916666666666666,1.0,correct,23,395.2173913043478,1648.0,115.0,402.0003342967559,6,13,1,1,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC106_C___atcoder_ABC136_B.json,42,8,34,27,1.21,3,1,1,0.6428571428571429,1.2592592592592593,incorrect,41,800.1951219512196,4508.0,122.0,884.8923725378187,2,38,0,0,1,0,0,,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_333_B___codeforces_622_A.json,27,5,22,21,1.18,3,1,1,0.7777777777777778,1.0476190476190477,correct,26,746.3846153846154,5514.0,98.0,1201.7481625340004,4,12,2,1,2,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC006_A___atcoder_ABC169_D.json,66,15,51,21,1.27,3,1,1,0.3181818181818182,2.4285714285714284,incorrect,65,564.3538461538461,3905.0,100.0,669.1018801061155,13,38,2,2,1,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC124_A___codeforces_669_A.json,8,2,6,5,1.17,2,1,1,0.625,1.2,correct,7,520.4285714285714,2238.0,117.0,764.5994282722723,2,4,0,0,0,0,0,1.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC043_B___atcoder_ABC042_A.json,114,32,82,41,1.38,4,1,1,0.35964912280701755,2.0,correct,113,361.76106194690266,2472.0,103.0,325.64445100491236,8,88,1,2,0,0,0,14.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_612_B___atcoder_ABC114_C.json,47,9,38,29,1.21,3,1,1,0.6170212765957447,1.3103448275862069,correct,46,505.1521739130435,2328.0,102.0,474.3332146821732,8,30,0,1,0,0,0,6.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_546_A___atcoder_ARC062_B.json,58,10,48,37,1.19,3,1,1,0.6379310344827587,1.2972972972972974,correct,57,370.0701754385965,3170.0,107.0,511.7873393331984,8,43,1,1,1,0,0,3.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_583_B___atcoder_ABC158_A.json,61,11,50,44,1.2,2,1,1,0.7213114754098361,1.1363636363636365,correct,60,382.51666666666665,1373.0,107.0,239.34780675592174,8,49,1,0,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC178_A___atcoder_ABC174_C.json,23,1,22,22,1.0,1,1,1,0.9565217391304348,1.0,correct,22,488.04545454545456,1724.0,110.0,394.5733654121128,1,20,1,0,0,0,0,,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_342_B___codeforces_147_A.json,116,29,87,37,1.32,4,1,1,0.31896551724137934,2.3513513513513513,correct,115,414.39130434782606,3750.0,98.0,556.4203209875902,20,64,2,4,1,0,0,24.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_607_A___codeforces_276_B.json,48,12,36,24,1.31,3,1,1,0.5,1.5,correct,47,383.2340425531915,1875.0,98.0,337.8420143232605,13,23,0,0,2,0,0,8.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC028_A___codeforces_276_B.json,65,17,48,23,1.33,3,1,1,0.35384615384615387,2.0869565217391304,incorrect,64,456.203125,4020.0,98.0,655.0944480478332,14,34,4,2,0,0,0,9.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC128_C___codeforces_276_B.json,90,17,73,36,1.22,3,1,1,0.4,2.0277777777777777,incorrect,89,409.9438202247191,4285.0,98.0,539.2475894401923,15,48,1,0,2,0,0,21.0,2.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC043_B___atcoder_ABC172_D.json,31,4,27,22,1.11,2,1,1,0.7096774193548387,1.2272727272727273,incorrect,30,538.4666666666667,3455.0,103.0,619.6887835887843,3,22,2,0,0,0,0,2.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_653_A___codeforces_59_A.json,69,18,51,35,1.33,4,1,1,0.5072463768115942,1.457142857142857,incorrect,68,336.02941176470586,3877.0,73.0,492.1481081098116,11,39,1,1,0,0,0,15.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC169_C___atcoder_ABC051_A.json,69,13,56,47,1.21,3,1,1,0.6811594202898551,1.1914893617021276,incorrect,68,343.2352941176471,1268.0,103.0,249.41867442844682,3,62,0,0,0,0,0,2.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC125_C___atcoder_ABC164_D.json,45,6,39,29,1.13,2,1,1,0.6444444444444445,1.3448275862068966,correct,44,605.5909090909091,3900.0,106.0,690.8502788755392,11,25,0,3,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_421_A___codeforces_49_A.json,67,14,53,38,1.25,4,1,1,0.5671641791044776,1.394736842105263,correct,66,420.74242424242425,4410.0,98.0,574.3903874974035,6,42,1,0,2,0,0,15.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_629_B___atcoder_ABC132_A.json,59,15,44,24,1.32,3,1,1,0.4067796610169492,1.8333333333333333,correct,58,371.12068965517244,2264.0,98.0,319.5300868565174,10,41,0,2,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_8_B___codeforces_59_A.json,71,18,53,22,1.32,3,1,1,0.30985915492957744,2.409090909090909,incorrect,70,446.85714285714283,8818.0,100.0,1046.9957613207432,12,38,1,2,1,0,0,15.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_408_B___atcoder_ABC149_C.json,61,14,47,39,1.28,2,1,1,0.639344262295082,1.205128205128205,incorrect,60,576.3,4778.0,111.0,776.6510090320545,11,40,0,6,1,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_400_B___atcoder_ABC136_B.json,76,22,54,34,1.39,4,1,1,0.4473684210526316,1.588235294117647,incorrect,75,543.7733333333333,3865.0,115.0,622.5653677463251,5,45,4,1,0,0,0,20.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_306_A___atcoder_ABC042_A.json,73,12,61,50,1.18,2,1,1,0.684931506849315,1.22,correct,72,384.15277777777777,1206.0,107.0,230.40733432442016,6,59,0,0,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_299_A___atcoder_ABC132_A.json,84,18,66,43,1.26,4,1,1,0.5119047619047619,1.5348837209302326,correct,83,429.1686746987952,4283.0,98.0,630.6263208650067,13,56,3,2,0,0,0,8.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC158_B___atcoder_ARC062_B.json,97,29,68,38,1.41,4,1,1,0.3917525773195876,1.7894736842105263,correct,96,320.3541666666667,1971.0,100.0,309.10543182295606,14,65,0,1,0,0,0,15.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC132_F___atcoder_AGC046_A.json,69,16,53,29,1.28,3,1,1,0.42028985507246375,1.8275862068965518,correct,68,438.88235294117646,2642.0,113.0,468.9938907221281,10,39,1,1,3,0,0,14.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC134_E___codeforces_55_A.json,73,17,56,28,1.29,3,1,1,0.3835616438356164,2.0,incorrect,72,489.44444444444446,2357.0,98.0,538.6457428651314,11,40,0,0,1,0,0,20.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_106_B___codeforces_55_A.json,40,9,31,24,1.26,4,1,1,0.6,1.2916666666666667,correct,39,403.53846153846155,2140.0,113.0,413.10351997849585,6,29,1,0,1,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_678_B___atcoder_ABC164_D.json,68,12,56,54,1.2,2,1,1,0.7941176470588235,1.037037037037037,correct,67,478.8059701492537,4967.0,101.0,693.5615643907763,18,40,0,0,1,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_609_B___atcoder_AGC046_A.json,99,28,71,29,1.38,3,1,1,0.29292929292929293,2.4482758620689653,correct,98,364.46938775510205,2574.0,100.0,434.53549566332765,11,44,2,3,1,0,0,36.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_379_A___atcoder_ABC142_A.json,17,4,13,13,1.23,2,1,1,0.7647058823529411,1.0,correct,16,567.625,1815.0,98.0,541.4319132325566,4,9,0,0,1,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_387_A___atcoder_ARC062_B.json,98,28,70,36,1.39,4,1,1,0.3673469387755102,1.9444444444444444,correct,97,316.1443298969072,1928.0,102.0,321.0997051050603,12,59,1,0,0,0,0,25.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC165_C___atcoder_ABC136_B.json,51,8,43,32,1.16,3,1,1,0.6274509803921569,1.34375,correct,50,505.06,2908.0,111.0,513.7632826625945,9,31,1,0,0,0,0,8.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC070_B___atcoder_ABC129_E.json,47,8,39,30,1.18,3,1,1,0.6382978723404256,1.3,correct,46,473.60869565217394,1834.0,101.0,448.24370743607614,11,26,0,0,1,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC158_B___atcoder_AGC025_A.json,17,1,16,16,1.0,1,1,1,0.9411764705882353,1.0,incorrect,16,656.9375,1940.0,107.0,584.8714353029504,3,9,1,0,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_351_A___codeforces_276_B.json,59,12,47,35,1.23,3,1,1,0.5932203389830508,1.3428571428571427,correct,58,410.3965517241379,4760.0,98.0,630.0517088123597,8,39,0,1,1,0,0,7.0,,2.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC132_A___atcoder_ABC124_C.json,142,81,61,23,2.31,23,1,1,0.1619718309859155,2.652173913043478,incorrect,141,374.1914893617021,937.0,102.0,252.58508933748067,2,77,0,0,0,0,0,62.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_340_A___atcoder_ARC062_B.json,46,13,33,21,1.36,4,1,1,0.45652173913043476,1.5714285714285714,correct,45,339.6666666666667,1668.0,101.0,334.6602755033827,6,31,1,0,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_265_B___codeforces_334_A.json,284,230,54,21,5.24,224,1,1,0.07394366197183098,2.5714285714285716,incorrect,283,163.1660777385159,1331.0,127.0,105.04880990387699,273,8,0,0,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC129_E___codeforces_96_B.json,52,11,41,27,1.24,2,1,1,0.5192307692307693,1.5185185185185186,incorrect,51,574.9019607843137,4106.0,103.0,859.6229697931986,8,22,2,2,5,0,0,12.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC033_A___atcoder_ABC149_C.json,44,8,36,29,1.19,2,1,1,0.6590909090909091,1.2413793103448276,incorrect,43,501.8837209302326,3411.0,107.0,543.8647507511721,12,20,0,3,1,0,0,6.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC165_C___atcoder_ABC124_C.json,68,15,53,37,1.26,3,1,1,0.5441176470588235,1.4324324324324325,correct,67,407.6865671641791,2178.0,101.0,389.4715226278259,13,31,0,3,2,0,0,17.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC034_B___codeforces_622_A.json,37,8,29,25,1.24,4,1,1,0.6756756756756757,1.16,incorrect,36,719.0277777777778,3389.0,98.0,771.5063738690918,5,22,0,0,1,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_333_B___atcoder_ABC051_A.json,41,4,37,35,1.08,2,1,1,0.8536585365853658,1.0571428571428572,correct,40,433.6,1496.0,103.0,352.07471526396944,6,29,0,0,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_147_A___atcoder_ABC129_E.json,105,25,80,31,1.3,3,1,1,0.29523809523809524,2.5806451612903225,incorrect,104,441.5480769230769,5845.0,101.0,680.6932200353483,24,48,2,11,3,0,1,15.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC135_D___atcoder_ABC132_A.json,55,10,45,29,1.2,3,1,1,0.5272727272727272,1.5517241379310345,correct,54,444.44444444444446,4209.0,100.0,587.5371258174555,10,34,1,0,1,0,0,7.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_37_A___atcoder_AGC002_A.json,52,13,39,35,1.31,3,1,1,0.6730769230769231,1.1142857142857143,correct,51,547.8823529411765,2144.0,100.0,534.2970577144823,5,42,0,0,0,0,0,4.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_608_A___atcoder_ABC135_D.json,50,9,41,31,1.2,4,1,1,0.62,1.3225806451612903,correct,49,540.0816326530612,4224.0,111.0,694.5121140272589,14,29,0,2,0,0,0,4.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_58_B___codeforces_276_B.json,62,8,54,50,1.13,4,1,1,0.8064516129032258,1.08,incorrect,61,502.27868852459017,2745.0,101.0,512.2325686361467,6,45,1,1,0,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ARC086_B___atcoder_ARC062_B.json,180,87,93,25,1.92,23,1,1,0.1388888888888889,3.72,incorrect,179,290.877094972067,1868.0,100.0,173.4457026731509,4,113,0,0,1,0,0,61.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC149_C___atcoder_ABC155_E.json,62,15,47,28,1.3,3,1,1,0.45161290322580644,1.6785714285714286,correct,61,420.0163934426229,4215.0,102.0,636.7175588334093,23,26,0,2,0,0,0,9.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC169_D___codeforces_276_B.json,47,10,37,23,1.24,2,1,1,0.48936170212765956,1.608695652173913,correct,46,658.9565217391304,6676.0,120.0,1132.0050639172512,11,24,0,0,0,0,0,10.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC027_A___codeforces_514_A.json,67,8,59,53,1.12,3,1,1,0.7910447761194029,1.1132075471698113,correct,66,453.469696969697,2693.0,98.0,492.38787773920893,9,44,2,2,1,0,0,7.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_274_A___atcoder_AGC034_B.json,62,11,51,29,1.2,3,1,1,0.46774193548387094,1.7586206896551724,correct,61,589.5409836065573,10465.0,100.0,1329.5054039475292,11,28,0,0,0,0,0,19.0,1.0,2.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC027_A___atcoder_ABC129_E.json,37,9,28,24,1.29,4,1,1,0.6486486486486487,1.1666666666666667,correct,36,452.47222222222223,3637.0,102.0,661.537710235397,8,15,2,1,2,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC106_C___codeforces_579_A.json,45,6,39,33,1.13,2,1,1,0.7333333333333333,1.1818181818181819,incorrect,44,466.0,3868.0,108.0,620.266896791868,5,34,1,1,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_629_A___atcoder_ABC174_C.json,37,6,31,24,1.16,3,1,1,0.6486486486486487,1.2916666666666667,correct,36,590.5,2833.0,104.0,575.9813241019936,6,19,2,3,2,0,0,3.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_622_A___codeforces_147_A.json,112,30,82,35,1.35,4,1,1,0.3125,2.342857142857143,incorrect,111,374.1171171171171,1857.0,102.0,352.226263507338,14,70,0,8,4,0,0,15.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC005_B___atcoder_ABC178_A.json,65,18,47,21,1.36,3,1,1,0.3230769230769231,2.238095238095238,correct,64,472.03125,2068.0,106.0,440.88907177555575,18,40,1,3,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_673_A___atcoder_ABC042_A.json,249,101,148,56,1.68,7,1,1,0.2248995983935743,2.642857142857143,incorrect,248,219.95967741935485,933.0,106.0,115.2717190715454,1,140,0,0,0,0,0,107.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_23_B___atcoder_AGC034_B.json,140,53,87,60,1.6,6,1,1,0.42857142857142855,1.45,correct,139,294.0,1613.0,100.0,199.73504188429663,23,106,0,1,0,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC171_B___atcoder_AGC034_B.json,40,6,34,28,1.15,3,1,1,0.7,1.2142857142857142,incorrect,39,1081.2820512820513,23319.0,104.0,3709.151328302515,9,23,1,0,0,0,0,5.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_96_B___codeforces_669_A.json,23,6,17,15,1.29,3,1,1,0.6521739130434783,1.1333333333333333,correct,22,924.0454545454545,3918.0,114.0,1049.7994129162519,4,15,0,1,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC003_C___atcoder_ABC149_C.json,27,5,22,22,1.18,2,1,1,0.8148148148148148,1.0,incorrect,26,747.5384615384615,2552.0,225.0,615.6740196415133,9,14,0,1,0,0,0,1.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_387_A___atcoder_ABC124_C.json,60,11,49,29,1.2,3,1,1,0.48333333333333334,1.6896551724137931,correct,59,392.96610169491527,1492.0,113.0,319.31634763283836,8,46,2,0,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_171_A___codeforces_276_B.json,72,10,62,54,1.15,3,1,1,0.75,1.1481481481481481,incorrect,71,426.50704225352115,2780.0,73.0,477.0193429213608,11,52,0,3,1,0,0,4.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_462_B___codeforces_669_A.json,36,7,29,21,1.21,2,1,1,0.5833333333333334,1.380952380952381,correct,35,794.1714285714286,8412.0,98.0,1547.4987120723385,4,19,3,1,2,0,0,6.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_265_B___atcoder_ABC132_A.json,68,10,58,35,1.16,3,1,1,0.5147058823529411,1.6571428571428573,correct,67,366.4029850746269,2097.0,104.0,335.7229223586244,9,43,1,6,1,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC145_C___atcoder_ABC132_A.json,147,49,98,31,1.49,5,1,1,0.2108843537414966,3.161290322580645,correct,146,321.1986301369863,3829.0,102.0,408.76737537445956,9,99,0,5,4,0,0,28.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_644_B___codeforces_49_A.json,130,37,93,36,1.39,6,1,1,0.27692307692307694,2.5833333333333335,incorrect,129,388.92248062015506,4228.0,98.0,475.47975134993754,10,99,0,1,1,0,0,18.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC125_A___atcoder_ABC122_D.json,68,17,51,29,1.31,5,1,1,0.4264705882352941,1.7586206896551724,incorrect,67,500.17910447761193,3132.0,100.0,530.2377375712148,12,35,2,4,0,0,0,14.0,,
