file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC170_A___atcoder_ABC124_C.json,57,17,40,27,1.4,3,1,1,0.47368421052631576,1.4814814814814814,correct,56,485.375,2201.0,87.0,448.92965889587157,6,33,0,0,0,17,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_55_A___atcoder_ABC124_C.json,64,21,43,32,1.47,4,1,1,0.5,1.34375,correct,63,671.6190476190476,3567.0,100.0,850.1379855470793,5,46,0,0,0,12,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC169_C___atcoder_ABC170_A.json,85,27,58,26,1.45,3,1,1,0.3058823529411765,2.230769230769231,correct,84,309.9166666666667,1299.0,101.0,248.46857251190627,6,68,0,0,1,9,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC037_E___codeforces_147_A.json,124,42,82,44,1.5,5,1,1,0.3548387096774194,1.8636363636363635,correct,123,520.9837398373984,3783.0,72.0,651.4333500593177,3,98,3,0,0,19,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_534_B___atcoder_ABC164_D.json,99,25,74,37,1.32,4,1,1,0.37373737373737376,2.0,correct,98,493.83673469387753,1761.0,100.0,446.76898926701614,11,72,0,0,0,15,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_669_A___atcoder_ABC164_D.json,47,12,35,29,1.31,3,1,1,0.6170212765957447,1.206896551724138,correct,46,738.9782608695652,2824.0,103.0,675.7438531518164,6,32,0,0,0,8,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC109_B___codeforces_49_A.json,56,17,39,21,1.41,4,1,1,0.375,1.8571428571428572,correct,55,518.9454545454546,2592.0,72.0,569.0715771611334,10,29,0,1,1,14,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC126_D___atcoder_ABC125_B.json,100,36,64,38,1.55,5,1,1,0.38,1.6842105263157894,incorrect,99,439.67676767676767,2852.0,68.0,505.46676404763986,7,53,1,1,0,37,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ARC086_B___codeforces_459_A.json,100,27,73,34,1.36,3,1,1,0.34,2.1470588235294117,incorrect,99,431.27272727272725,8595.0,58.0,892.9010254151264,3,67,0,1,1,27,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_148_B___atcoder_ARC062_B.json,58,17,41,30,1.39,3,1,1,0.5172413793103449,1.3666666666666667,correct,57,512.7894736842105,2767.0,106.0,592.8945562975074,8,34,1,0,2,12,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_23_B___codeforces_110_B.json,48,12,36,25,1.31,3,1,1,0.5208333333333334,1.44,incorrect,47,445.51063829787233,2852.0,108.0,501.7958563062328,3,32,2,0,0,10,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_387_B___atcoder_ABC172_D.json,41,9,32,30,1.25,3,1,1,0.7317073170731707,1.0666666666666667,incorrect,40,555.725,2512.0,68.0,526.7586898264634,3,30,0,0,0,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC104_C___codeforces_669_A.json,27,7,20,19,1.3,3,1,1,0.7037037037037037,1.0526315789473684,correct,26,1017.1923076923077,4264.0,122.0,1053.1443593061977,3,18,0,0,0,5,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_682_B___atcoder_ABC051_A.json,71,20,51,40,1.37,4,1,1,0.5633802816901409,1.275,incorrect,70,348.6,1849.0,100.0,294.24979036599973,5,32,0,1,0,32,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_110_B___atcoder_ABC164_D.json,62,21,41,22,1.49,4,1,1,0.3548387096774194,1.8636363636363635,correct,61,535.0983606557377,4112.0,72.0,601.7864434309465,11,35,0,2,0,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC034_B___atcoder_ABC132_A.json,87,31,56,33,1.54,5,1,1,0.3793103448275862,1.696969696969697,correct,86,585.6976744186046,4122.0,58.0,727.6262141539019,10,57,2,1,0,16,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_222_A___codeforces_514_A.json,80,23,57,37,1.39,3,1,1,0.4625,1.5405405405405406,incorrect,79,613.6962025316456,8150.0,103.0,1015.6267529932692,8,60,1,1,1,8,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC034_B___atcoder_ABC051_A.json,44,11,33,17,1.3,3,1,1,0.38636363636363635,1.9411764705882353,correct,43,423.93023255813955,1927.0,100.0,400.4574405392887,5,29,0,0,0,8,1
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC166_C___atcoder_AGC025_A.json,60,23,37,31,1.59,4,1,1,0.5166666666666667,1.1935483870967742,incorrect,59,447.89830508474574,4085.0,104.0,639.470354518036,13,28,1,2,1,14,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_546_A___atcoder_ARC062_B.json,54,14,40,16,1.32,3,1,1,0.2962962962962963,2.5,correct,53,613.7735849056604,8494.0,100.0,1247.4275937289976,5,38,0,0,0,9,1
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC134_E___atcoder_ABC129_E.json,113,31,82,61,1.37,4,1,1,0.5398230088495575,1.3442622950819672,incorrect,112,481.63392857142856,5961.0,58.0,746.4523541638002,10,35,0,1,0,66,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC035_B___atcoder_ABC151_A.json,142,46,96,41,1.47,5,1,1,0.2887323943661972,2.341463414634146,correct,141,393.468085106383,1749.0,58.0,357.97339392736774,9,94,0,0,1,37,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC125_A___codeforces_669_A.json,33,11,22,13,1.45,4,1,1,0.3939393939393939,1.6923076923076923,correct,32,584.1875,2808.0,103.0,699.2146487309888,5,21,0,0,0,6,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC120_C___codeforces_514_A.json,67,16,51,28,1.29,3,1,1,0.417910447761194,1.8214285714285714,correct,66,558.9545454545455,3542.0,107.0,578.2112584865149,4,51,1,0,0,10,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC043_B___atcoder_ABC172_D.json,75,27,48,34,1.54,5,1,1,0.4533333333333333,1.411764705882353,incorrect,74,469.5135135135135,2312.0,100.0,511.3483718064721,7,50,3,1,0,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_682_B___atcoder_ABC155_E.json,36,12,24,14,1.46,3,1,1,0.3888888888888889,1.7142857142857142,incorrect,35,730.9714285714285,3775.0,72.0,781.2452912127002,2,18,1,0,0,14,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_546_A___codeforces_49_A.json,48,9,39,23,1.21,2,1,1,0.4791666666666667,1.6956521739130435,correct,47,461.3404255319149,1826.0,109.0,383.7099944645551,6,36,0,1,0,4,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC119_B___codeforces_49_A.json,61,11,50,36,1.2,3,1,1,0.5901639344262295,1.3888888888888888,correct,60,407.53333333333336,1773.0,100.0,330.2098185908246,6,35,3,0,3,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_61_B___atcoder_ABC132_A.json,121,42,79,35,1.52,4,1,1,0.2892561983471074,2.257142857142857,incorrect,120,370.05833333333334,2479.0,58.0,391.6001067766083,7,86,2,0,0,25,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_579_A___atcoder_ABC129_E.json,66,22,44,39,1.48,4,1,1,0.5909090909090909,1.1282051282051282,incorrect,65,707.6153846153846,4877.0,105.0,953.3218188967539,8,38,0,2,0,17,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_450_A___atcoder_ABC132_A.json,73,14,59,46,1.22,3,1,1,0.6301369863013698,1.2826086956521738,correct,72,509.0416666666667,3712.0,101.0,613.5364455926172,5,53,0,0,0,14,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC128_C___atcoder_ABC129_E.json,65,23,42,19,1.52,5,1,1,0.2923076923076923,2.210526315789474,incorrect,64,555.828125,5224.0,67.0,811.4790250433572,17,25,1,0,2,19,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC034_B___atcoder_ABC158_A.json,62,15,47,32,1.3,4,1,1,0.5161290322580645,1.46875,correct,61,517.016393442623,4987.0,67.0,723.4922365813213,8,40,0,1,0,12,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC149_B___atcoder_ABC129_E.json,85,24,61,35,1.38,3,1,1,0.4117647058823529,1.7428571428571429,correct,84,502.54761904761904,3821.0,102.0,712.4834456713423,7,58,2,2,0,15,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC025_A___atcoder_ABC151_A.json,45,11,34,15,1.29,4,1,1,0.3333333333333333,2.2666666666666666,correct,44,424.5681818181818,2690.0,105.0,549.6520420558376,3,29,0,1,1,10,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC119_B___atcoder_ABC142_A.json,108,40,68,45,1.57,5,1,1,0.4166666666666667,1.511111111111111,correct,107,526.3551401869158,4413.0,73.0,652.8086814468584,3,80,1,4,0,19,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_59_A___atcoder_ABC120_C.json,49,11,38,37,1.26,4,1,1,0.7551020408163265,1.027027027027027,correct,48,466.3125,2480.0,67.0,524.9190882432526,3,24,0,0,0,21,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC150_E___atcoder_ABC124_C.json,74,18,56,39,1.3,5,1,1,0.527027027027027,1.435897435897436,incorrect,73,553.3424657534247,4109.0,101.0,714.8810549699487,10,40,1,1,0,20,1
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC124_C___atcoder_ARC062_B.json,66,17,49,21,1.33,3,1,1,0.3181818181818182,2.3333333333333335,correct,65,490.89230769230767,2597.0,68.0,570.0111326510685,4,43,0,0,0,18,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC028_B___atcoder_ABC132_A.json,66,15,51,26,1.27,3,1,1,0.3939393939393939,1.9615384615384615,correct,65,5762.076923076923,341243.0,31.0,42264.56028115773,12,28,0,3,0,22,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_110_B___codeforces_147_A.json,55,13,42,18,1.29,4,1,1,0.32727272727272727,2.3333333333333335,correct,54,433.72222222222223,2950.0,87.0,548.053551186883,6,35,0,0,1,12,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC114_C___atcoder_ABC174_C.json,41,11,30,15,1.33,4,1,1,0.36585365853658536,2.0,correct,40,1163.95,4815.0,107.0,1260.0498351968017,7,25,0,0,0,8,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_190_A___atcoder_ABC132_A.json,85,23,62,37,1.35,3,1,1,0.43529411764705883,1.6756756756756757,correct,84,558.2380952380952,4235.0,67.0,679.8063441298704,5,70,1,1,0,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC013_A___atcoder_ABC135_D.json,90,22,68,48,1.31,4,1,1,0.5333333333333333,1.4166666666666667,incorrect,89,626.3258426966293,2863.0,67.0,610.5187022539429,6,72,0,0,0,11,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_379_A___codeforces_58_B.json,36,9,27,25,1.3,2,1,1,0.6944444444444444,1.08,correct,35,617.1714285714286,2123.0,101.0,585.7096492950333,5,25,0,0,0,5,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC124_C___atcoder_ABC114_C.json,56,15,41,27,1.34,3,1,1,0.48214285714285715,1.5185185185185186,incorrect,55,776.7454545454545,9942.0,78.0,1443.4576058660884,5,34,1,0,1,13,1
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC129_E___atcoder_ABC135_D.json,63,15,48,37,1.29,3,1,1,0.5873015873015873,1.2972972972972974,correct,62,670.4677419354839,3816.0,108.0,692.6152083308675,13,33,0,0,1,15,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC171_B___atcoder_AGC025_A.json,29,8,21,15,1.33,4,1,1,0.5172413793103449,1.4,incorrect,28,1123.892857142857,7647.0,118.0,1594.0320722477632,3,19,0,0,0,6,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_617_B___codeforces_514_A.json,60,17,43,19,1.37,3,1,1,0.31666666666666665,2.263157894736842,incorrect,59,622.5932203389831,2902.0,58.0,653.4196285601823,2,41,0,1,0,15,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_299_A___atcoder_ABC151_A.json,70,18,52,32,1.33,4,1,1,0.45714285714285713,1.625,incorrect,69,383.82608695652175,1803.0,101.0,340.02949510999343,5,51,3,0,0,10,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC109_B___atcoder_ABC155_E.json,84,25,59,25,1.41,5,1,2,0.2976190476190476,2.36,incorrect,83,348.2289156626506,2108.0,101.0,374.96215501070674,5,45,0,1,0,30,2
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC154_A___atcoder_ABC143_A.json,57,15,42,36,1.33,3,1,1,0.631578947368421,1.1666666666666667,correct,56,386.75,2013.0,105.0,389.1274271308237,7,36,4,1,1,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC174_C___atcoder_ABC151_A.json,65,17,48,22,1.33,4,1,1,0.3384615384615385,2.1818181818181817,correct,64,450.484375,2555.0,100.0,443.13998620191313,5,51,1,0,2,5,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_609_B___atcoder_AGC025_A.json,49,17,32,17,1.5,3,1,1,0.3469387755102041,1.8823529411764706,incorrect,48,762.3958333333334,4731.0,72.0,1005.5720450840954,7,30,0,1,1,9,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_146_A___atcoder_ABC124_C.json,63,17,46,26,1.35,3,1,1,0.4126984126984127,1.7692307692307692,correct,62,521.2096774193549,3634.0,106.0,595.0824749864172,8,36,1,0,1,16,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_632_B___codeforces_669_A.json,38,10,28,25,1.32,3,1,1,0.6578947368421053,1.12,incorrect,37,789.3783783783783,5713.0,113.0,1131.011183542098,5,27,0,1,1,3,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC150_C___codeforces_8_B.json,85,24,61,37,1.38,3,1,1,0.43529411764705883,1.6486486486486487,incorrect,84,408.60714285714283,2923.0,67.0,491.321037485752,5,34,0,0,0,45,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC150_E___atcoder_ABC149_C.json,51,11,40,36,1.25,3,1,1,0.7058823529411765,1.1111111111111112,incorrect,50,705.16,4043.0,58.0,828.9057542252649,1,21,0,2,0,26,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC014_D___atcoder_ABC158_A.json,56,15,41,32,1.34,3,1,1,0.5714285714285714,1.28125,correct,55,572.2727272727273,4244.0,31.0,700.8161235711113,6,21,0,0,1,27,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_242_B___atcoder_ABC136_B.json,39,13,26,16,1.46,3,1,1,0.41025641025641024,1.625,correct,38,746.6842105263158,3673.0,67.0,935.6217503585274,7,22,0,0,0,9,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC164_D___atcoder_ABC051_A.json,101,31,70,45,1.43,4,1,1,0.44554455445544555,1.5555555555555556,correct,100,350.53,1809.0,58.0,317.5443166399031,9,71,0,1,1,18,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_49_A___atcoder_AGC034_B.json,68,20,48,40,1.4,4,1,2,0.5882352941176471,1.2,correct,67,421.13432835820896,1645.0,100.0,339.88272913062895,9,45,1,0,1,11,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC033_A___atcoder_ABC149_C.json,35,8,27,25,1.26,3,1,1,0.7142857142857143,1.08,correct,34,1387.3529411764705,11150.0,109.0,2072.407001712903,2,26,0,1,0,5,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC143_D___atcoder_ABC155_E.json,72,23,49,26,1.45,5,1,1,0.3611111111111111,1.8846153846153846,incorrect,71,741.7746478873239,5736.0,100.0,1006.1548048625958,12,29,0,3,0,27,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC124_A___atcoder_ABC151_A.json,45,12,33,27,1.33,3,1,1,0.6,1.2222222222222223,correct,44,354.25,1710.0,58.0,363.13820323833016,3,31,0,0,1,9,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_672_A___atcoder_ABC164_D.json,62,19,43,30,1.42,4,1,1,0.4838709677419355,1.4333333333333333,correct,61,719.344262295082,3617.0,104.0,749.0337973070353,8,32,1,1,1,18,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC013_A___atcoder_ABC174_C.json,32,7,25,16,1.24,2,1,1,0.5,1.5625,incorrect,31,1405.483870967742,6848.0,58.0,1686.495298362213,3,20,0,0,1,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC145_C___codeforces_276_B.json,108,42,66,40,1.62,4,1,1,0.37037037037037035,1.65,incorrect,107,368.06542056074767,5270.0,100.0,563.3537423999247,9,59,1,2,3,33,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_203_B___atcoder_ABC170_A.json,62,11,51,29,1.2,2,1,1,0.46774193548387094,1.7586206896551724,incorrect,61,346.7049180327869,1222.0,102.0,274.0418668903406,3,50,0,1,0,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC126_E___codeforces_276_B.json,24,5,19,16,1.21,3,1,2,0.6666666666666666,1.1875,correct,23,515.2173913043479,2412.0,104.0,563.5332495249575,7,6,0,3,0,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_306_A___atcoder_ABC124_C.json,88,34,54,17,1.61,7,1,1,0.19318181818181818,3.176470588235294,incorrect,87,377.8390804597701,2972.0,58.0,386.6428817265905,9,53,1,2,0,22,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_37_A___atcoder_ABC135_D.json,42,9,33,28,1.24,2,1,1,0.6666666666666666,1.1785714285714286,incorrect,41,851.2682926829268,4545.0,100.0,944.4965067270034,4,28,0,0,0,9,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC152_E___codeforces_669_A.json,41,11,30,24,1.33,3,1,2,0.5853658536585366,1.25,incorrect,40,834.925,3081.0,146.0,862.3278390050253,6,12,0,0,0,22,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC004_B___atcoder_ABC135_D.json,41,10,31,24,1.29,4,1,1,0.5853658536585366,1.2916666666666667,incorrect,40,656.9,3666.0,112.0,734.5057923354716,6,18,0,1,1,14,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC158_B___codeforces_622_A.json,48,14,34,21,1.38,4,1,1,0.4375,1.619047619047619,correct,47,849.8085106382979,6483.0,106.0,1127.5776004973607,6,35,0,1,0,5,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC150_C___atcoder_ABC135_D.json,50,12,38,32,1.29,2,1,1,0.64,1.1875,incorrect,49,1090.2857142857142,6603.0,78.0,1545.9768621597586,12,23,0,1,0,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_8_B___atcoder_AGC034_B.json,63,16,47,29,1.32,3,1,1,0.4603174603174603,1.6206896551724137,correct,62,425.758064516129,2998.0,72.0,435.54174614933925,4,35,0,0,0,23,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC169_D___atcoder_ABC135_D.json,80,21,59,51,1.34,4,1,1,0.6375,1.1568627450980393,correct,79,577.5822784810126,5614.0,58.0,787.958081788797,10,53,1,2,0,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_456_A___atcoder_ARC062_B.json,42,17,25,13,1.64,4,1,1,0.30952380952380953,1.9230769230769231,correct,41,664.6829268292682,2352.0,50.0,694.5819044225235,7,23,0,1,0,10,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_131_B___atcoder_ABC170_A.json,83,22,61,36,1.34,3,1,1,0.43373493975903615,1.6944444444444444,incorrect,82,445.1341463414634,3089.0,67.0,480.59078258026767,5,58,0,4,0,15,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC140_D___codeforces_579_A.json,72,26,46,14,1.54,5,1,1,0.19444444444444445,3.2857142857142856,correct,71,653.2253521126761,4403.0,102.0,911.2612640445597,9,43,0,0,0,19,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_67_B___atcoder_ABC170_A.json,83,24,59,57,1.39,4,1,1,0.6867469879518072,1.0350877192982457,incorrect,82,394.9756097560976,3535.0,67.0,424.46663629041285,8,61,0,1,1,11,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC178_A___atcoder_ABC172_D.json,40,6,34,21,1.15,2,1,1,0.525,1.619047619047619,correct,39,404.71794871794873,2213.0,58.0,459.87869960846876,11,22,1,0,1,4,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_95_A___codeforces_276_B.json,54,17,37,24,1.43,3,1,1,0.4444444444444444,1.5416666666666667,incorrect,53,505.2830188679245,2307.0,78.0,512.3806569248211,15,19,2,0,1,16,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC029_C___atcoder_ABC129_E.json,115,38,77,29,1.48,4,1,2,0.25217391304347825,2.6551724137931036,incorrect,114,419.06140350877195,3796.0,103.0,491.63851539984273,13,38,0,2,0,61,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC046_A___atcoder_ABC120_C.json,91,23,68,43,1.32,4,1,1,0.4725274725274725,1.5813953488372092,correct,90,472.6666666666667,3096.0,53.0,595.5402985449525,10,68,0,0,0,11,1
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_632_B___atcoder_ABC170_A.json,95,27,68,37,1.38,4,1,1,0.3894736842105263,1.837837837837838,incorrect,94,351.1170212765957,1714.0,67.0,292.54680193101416,6,74,0,0,0,14,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC124_C___codeforces_96_B.json,77,19,58,38,1.31,5,1,1,0.4935064935064935,1.5263157894736843,correct,76,677.5394736842105,4032.0,58.0,802.1647119437,1,61,1,0,0,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_354_A___atcoder_ABC051_A.json,43,6,37,34,1.14,3,1,1,0.7906976744186046,1.088235294117647,incorrect,42,451.0952380952381,1452.0,67.0,391.95151576244547,11,22,0,2,0,7,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_147_A___atcoder_ABC151_A.json,98,19,79,37,1.23,4,1,1,0.37755102040816324,2.135135135135135,incorrect,97,464.5257731958763,2342.0,106.0,450.73093629458106,9,68,2,1,0,17,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC150_E___atcoder_ABC155_E.json,64,22,42,17,1.5,4,1,1,0.265625,2.4705882352941178,correct,63,732.1111111111111,4591.0,31.0,908.5463773045719,11,32,0,2,0,18,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_632_B___codeforces_678_B.json,52,18,34,15,1.5,4,1,1,0.28846153846153844,2.2666666666666666,incorrect,51,542.2941176470588,3256.0,67.0,619.7202366912878,9,25,1,3,3,10,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC178_B___codeforces_514_A.json,36,8,28,23,1.25,3,1,1,0.6388888888888888,1.2173913043478262,correct,35,957.7142857142857,5007.0,65.0,1180.3605523794183,3,28,0,0,0,4,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_514_A___atcoder_ABC132_A.json,54,14,40,22,1.32,3,1,1,0.4074074074074074,1.8181818181818181,correct,53,569.1132075471698,3596.0,83.0,642.8428645291572,4,38,0,0,0,11,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC143_D___atcoder_ABC136_B.json,48,10,38,22,1.24,2,1,1,0.4583333333333333,1.7272727272727273,incorrect,47,591.4893617021277,5105.0,31.0,897.5988227618711,5,18,0,2,0,22,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_296_A___codeforces_8_B.json,66,20,46,29,1.41,4,1,1,0.4393939393939394,1.5862068965517242,incorrect,65,572.8923076923077,3941.0,106.0,713.7734042370547,10,38,0,1,0,16,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC024_B___codeforces_622_A.json,25,9,16,15,1.5,3,1,1,0.6,1.0666666666666667,incorrect,24,747.4583333333334,3149.0,72.0,795.7721423474384,5,8,0,0,0,11,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC025_A___atcoder_ABC174_C.json,18,2,16,16,1.06,2,1,1,0.8888888888888888,1.0,incorrect,17,1152.235294117647,5319.0,177.0,1226.6609418158184,2,10,0,0,0,5,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC003_C___atcoder_AGC034_B.json,112,33,79,41,1.41,3,1,1,0.36607142857142855,1.9268292682926829,correct,111,371.72072072072075,1534.0,58.0,279.76337960274316,9,47,1,1,1,52,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_codeforces_37_A___atcoder_ABC164_D.json,62,18,44,31,1.39,3,1,1,0.5,1.4193548387096775,incorrect,61,930.3770491803278,4528.0,129.0,1035.679119610806,8,33,2,4,1,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_AGC003_C___atcoder_ABC169_D.json,70,19,51,32,1.35,4,1,1,0.45714285714285713,1.59375,correct,69,569.3623188405797,4854.0,100.0,705.5087436614654,10,21,0,1,0,37,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC133_B___atcoder_ABC174_C.json,38,7,31,24,1.19,3,1,1,0.631578947368421,1.2916666666666667,incorrect,37,959.972972972973,5856.0,78.0,1264.101316405508,2,28,1,2,0,4,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC150_C___atcoder_ABC151_A.json,115,24,91,54,1.25,4,1,1,0.46956521739130436,1.6851851851851851,incorrect,114,499.4824561403509,4024.0,100.0,668.9323580822572,5,87,0,0,0,22,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC111_C___atcoder_ABC129_E.json,42,10,32,18,1.28,4,1,1,0.42857142857142855,1.7777777777777777,incorrect,41,1003.780487804878,4709.0,102.0,1251.1146532631435,7,20,1,0,0,13,0
../codelingua/segment_trees/r1_level2_Java_Fortran/qid_atcoder_ABC166_C___atcoder_ABC129_E.json,70,21,49,37,1.41,4,1,1,0.5285714285714286,1.3243243243243243,incorrect,69,621.695652173913,4476.0,58.0,825.6398464283504,14,32,0,1,1,21,0
