file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty, ,plan_outlining,outline,planning
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_379_A.json,35,4,31,26,1.1,2,1,1,0.7428571428571429,1.1923076923076923,correct,34,499.3235294117647,2621.0,127.0,478.42954711305424,5,26,0,0,1,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_313_B.json,49,7,42,30,1.14,2,1,1,0.6122448979591837,1.4,incorrect,48,448.1875,2227.0,109.0,390.40860516817725,7,33,1,5,1,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_267_A.json,34,6,28,22,1.18,2,1,1,0.6470588235294118,1.2727272727272727,correct,33,757.6363636363636,3008.0,100.0,752.0729194276068,6,23,0,1,2,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC125_C.json,71,12,59,54,1.19,2,1,1,0.7605633802816901,1.0925925925925926,correct,70,451.14285714285717,3312.0,100.0,578.7126965024767,18,35,0,6,2,0,0,8.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_459_A.json,54,8,46,33,1.15,3,1,1,0.6111111111111112,1.393939393939394,incorrect,53,650.3396226415094,3070.0,45.0,734.9207687121586,11,34,0,3,2,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC152_E.json,63,15,48,37,1.29,4,1,1,0.5873015873015873,1.2972972972972974,incorrect,62,405.8225806451613,2255.0,107.0,405.3720624191465,13,31,2,10,1,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_189_A.json,51,8,43,25,1.16,2,1,1,0.49019607843137253,1.72,correct,50,611.14,3518.0,107.0,602.9629226763856,9,33,0,1,2,0,0,4.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC011_C.json,98,27,71,32,1.37,4,1,1,0.32653061224489793,2.21875,incorrect,97,419.9381443298969,3314.0,16.0,517.969871518303,21,36,0,4,1,0,1,34.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_412_A.json,77,12,65,46,1.17,3,1,1,0.5974025974025974,1.4130434782608696,correct,76,373.0263157894737,2009.0,100.0,383.6658259018025,14,45,2,0,0,0,0,15.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC153_A.json,11,3,8,6,1.25,3,1,1,0.5454545454545454,1.3333333333333333,correct,10,470.0,1252.0,101.0,399.43098416511344,5,5,0,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC127_B.json,33,4,29,28,1.1,2,1,1,0.8484848484848485,1.0357142857142858,correct,32,431.90625,1871.0,120.0,393.1211222179126,7,21,1,0,3,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC046_B.json,72,20,52,27,1.37,3,1,1,0.375,1.9259259259259258,correct,71,586.0845070422536,3026.0,101.0,642.9932847122983,13,46,2,6,0,0,0,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC105_D.json,57,13,44,31,1.27,3,1,1,0.543859649122807,1.4193548387096775,incorrect,56,346.01785714285717,2133.0,101.0,349.3759366783438,15,29,1,2,0,0,0,9.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_474_B.json,54,13,41,39,1.29,4,1,1,0.7222222222222222,1.0512820512820513,correct,53,512.2452830188679,3094.0,104.0,686.4387446944606,13,25,1,3,1,0,0,9.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC003_C.json,22,4,18,18,1.17,2,1,1,0.8181818181818182,1.0,incorrect,21,648.6666666666666,2329.0,106.0,670.8166913049595,6,12,0,1,1,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_400_A.json,59,13,46,26,1.26,3,1,1,0.4406779661016949,1.7692307692307692,incorrect,58,655.9137931034483,3936.0,106.0,742.1243874668714,11,37,0,5,0,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_351_A.json,46,8,38,29,1.18,3,1,1,0.6304347826086957,1.3103448275862069,incorrect,45,454.46666666666664,2353.0,101.0,521.0506257029681,8,26,3,1,1,0,0,5.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_500_A.json,76,15,61,48,1.23,4,1,1,0.631578947368421,1.2708333333333333,incorrect,75,411.76,2139.0,101.0,415.18383554432523,8,51,0,8,2,0,0,6.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC139_B.json,7,1,6,6,1.0,1,1,1,0.8571428571428571,1.0,correct,6,1035.0,2818.0,107.0,1123.9802489367862,4,2,0,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC004_B.json,55,7,48,36,1.12,3,1,1,0.6545454545454545,1.3333333333333333,correct,54,446.0925925925926,2734.0,16.0,559.7141544226625,12,29,0,6,2,0,1,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_92_A.json,13,3,10,7,1.2,2,1,1,0.5384615384615384,1.4285714285714286,correct,12,505.0,3011.0,100.0,816.131785258417,3,5,1,1,2,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_421_A.json,54,11,43,31,1.23,3,1,1,0.5740740740740741,1.3870967741935485,correct,53,376.9811320754717,1913.0,104.0,314.6702480721218,17,29,1,2,0,0,0,3.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC013_A.json,31,6,25,21,1.2,3,1,1,0.6774193548387096,1.1904761904761905,correct,30,549.7,1880.0,113.0,472.86406517933995,8,13,0,0,1,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC120_C.json,21,2,19,15,1.05,2,1,1,0.7142857142857143,1.2666666666666666,incorrect,20,471.05,1924.0,61.0,429.8067466591052,1,15,0,0,1,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC147_D.json,38,3,35,34,1.06,2,1,1,0.8947368421052632,1.0294117647058822,incorrect,37,457.4054054054054,2116.0,118.0,451.5551805494884,8,22,1,2,0,0,0,2.0,1.0,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_216_B.json,77,18,59,39,1.29,3,1,1,0.5064935064935064,1.5128205128205128,correct,76,499.44736842105266,3157.0,64.0,606.2255772617284,20,23,1,4,4,0,0,23.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_459_B.json,30,5,25,21,1.16,2,1,1,0.7,1.1904761904761905,correct,29,450.9310344827586,1869.0,112.0,442.7374206516998,7,20,1,0,0,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_450_A.json,36,6,30,27,1.17,2,1,1,0.75,1.1111111111111112,correct,35,457.8857142857143,1552.0,102.0,411.89224543409347,8,22,0,2,0,0,0,2.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC155_D.json,103,28,75,30,1.36,5,1,1,0.2912621359223301,2.5,incorrect,102,623.843137254902,3308.0,103.0,647.5210573447874,12,74,0,10,1,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC126_E.json,77,19,58,33,1.31,5,1,1,0.42857142857142855,1.7575757575757576,correct,76,417.60526315789474,2941.0,86.0,473.84126959555755,25,21,0,2,1,0,0,25.0,1.0,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_354_A.json,24,7,17,9,1.35,5,1,1,0.375,1.8888888888888888,correct,23,363.7826086956522,1328.0,102.0,301.161381763354,9,9,1,1,1,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC167_C.json,107,37,70,50,1.51,4,1,1,0.4672897196261682,1.4,correct,106,400.79245283018867,2622.0,103.0,352.3183278414195,18,58,1,5,1,0,0,22.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC104_C.json,116,32,84,34,1.37,6,1,1,0.29310344827586204,2.4705882352941178,correct,115,355.4,2261.0,100.0,321.5976509908103,27,63,1,7,2,0,0,15.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC145_E.json,58,15,43,28,1.33,3,1,1,0.4827586206896552,1.5357142857142858,correct,57,544.1754385964912,4358.0,102.0,630.5452323983194,20,30,0,1,2,0,0,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC043_B.json,54,11,43,26,1.23,3,1,1,0.48148148148148145,1.6538461538461537,incorrect,53,403.45283018867923,2240.0,99.0,420.8701410373941,10,29,5,3,2,0,0,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC140_F.json,85,19,66,34,1.27,3,1,1,0.4,1.9411764705882353,incorrect,84,484.9761904761905,3261.0,102.0,562.528542273243,14,56,1,3,2,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC134_E.json,172,50,122,51,1.4,5,1,1,0.29651162790697677,2.392156862745098,incorrect,171,463.3099415204678,3470.0,93.0,493.13882172145,18,110,0,7,4,0,1,31.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC046_A.json,12,2,10,10,1.1,2,1,1,0.8333333333333334,1.0,correct,11,277.90909090909093,810.0,62.0,222.47312401521876,3,2,0,1,2,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC025_A.json,20,3,17,15,1.12,2,1,1,0.75,1.1333333333333333,correct,19,414.36842105263156,1992.0,32.0,442.4609474953462,5,9,3,0,0,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_400_B.json,71,11,60,43,1.17,3,1,1,0.6056338028169014,1.3953488372093024,incorrect,70,417.64285714285717,2807.0,16.0,380.38211282844827,12,38,3,2,1,0,1,13.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_669_A.json,34,8,26,24,1.27,3,1,1,0.7058823529411765,1.0833333333333333,correct,33,542.7272727272727,2207.0,93.0,582.8022430854693,3,22,0,2,0,0,0,6.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_131_B.json,58,12,46,41,1.24,5,1,1,0.7068965517241379,1.1219512195121952,incorrect,57,425.0175438596491,3780.0,105.0,526.0672652274228,8,27,2,1,2,0,0,15.0,,2.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_134_A.json,34,4,30,26,1.1,3,1,1,0.7647058823529411,1.1538461538461537,correct,33,653.5454545454545,4186.0,107.0,982.4142803226234,4,15,1,5,0,0,0,7.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_665_A.json,37,3,34,33,1.06,2,1,1,0.8918918918918919,1.0303030303030303,incorrect,36,427.55555555555554,1506.0,106.0,349.37564265778417,6,28,2,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_644_B.json,84,25,59,21,1.41,8,1,1,0.25,2.8095238095238093,incorrect,83,492.51807228915663,6395.0,109.0,795.2711818733217,22,46,2,3,2,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_49_A.json,38,5,33,23,1.12,2,1,1,0.6052631578947368,1.434782608695652,correct,37,386.7837837837838,1574.0,87.0,347.8352208170427,4,21,3,5,2,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_653_A.json,45,8,37,27,1.19,3,1,1,0.6,1.3703703703703705,correct,44,426.20454545454544,2035.0,101.0,391.2182273031347,6,26,1,3,3,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_23_B.json,6,1,5,5,1.0,1,1,1,0.8333333333333334,1.0,correct,5,1093.6,2437.0,122.0,847.6422004596043,2,3,0,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_622_A.json,39,8,31,16,1.23,2,1,1,0.41025641025641024,1.9375,incorrect,38,445.4736842105263,1756.0,102.0,405.9444601102075,7,21,0,2,3,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_608_A.json,11,1,10,10,1.0,1,1,1,0.9090909090909091,1.0,correct,10,445.1,1623.0,16.0,459.0740559962945,4,3,0,0,2,0,1,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_147_A.json,126,30,96,63,1.3,4,1,1,0.5,1.5238095238095237,incorrect,125,400.464,5051.0,16.0,546.877684974054,37,51,0,8,4,0,2,23.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_171_A.json,100,27,73,30,1.36,6,1,1,0.3,2.433333333333333,correct,99,460.1515151515151,5156.0,104.0,647.7123694539107,16,68,0,1,1,0,0,11.0,1.0,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_629_B.json,44,10,34,26,1.26,4,1,1,0.5909090909090909,1.3076923076923077,correct,43,403.4418604651163,1874.0,103.0,379.7367071767077,8,25,2,3,1,0,0,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_59_A.json,63,11,52,44,1.19,3,1,1,0.6984126984126984,1.1818181818181819,incorrect,62,443.2258064516129,1979.0,100.0,422.702640098285,10,42,0,2,1,0,0,7.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_651_A.json,26,3,23,23,1.09,2,1,1,0.8846153846153846,1.0,correct,25,513.48,2412.0,129.0,514.8196383200625,8,9,1,3,2,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_55_A.json,18,1,17,17,1.0,1,1,1,0.9444444444444444,1.0,correct,17,419.05882352941177,1482.0,111.0,367.8742092394212,1,15,1,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_203_A.json,44,8,36,18,1.19,3,1,1,0.4090909090909091,2.0,correct,43,398.8139534883721,1639.0,86.0,358.2559111806845,10,25,3,0,3,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC171_E.json,26,4,22,22,1.14,3,1,1,0.8461538461538461,1.0,correct,25,388.48,1837.0,105.0,377.1262078756483,5,12,0,2,1,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC108_B.json,13,2,11,10,1.09,2,1,1,0.7692307692307693,1.1,correct,12,303.8333333333333,947.0,102.0,267.08964560214383,5,5,0,0,0,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_369_B.json,33,8,25,19,1.28,3,1,1,0.5757575757575758,1.3157894736842106,incorrect,32,360.96875,2250.0,103.0,400.58090756807735,6,10,2,1,0,0,0,12.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC122_C.json,44,4,40,39,1.07,3,1,1,0.8863636363636364,1.0256410256410255,correct,43,526.5813953488372,1491.0,100.0,431.35938130067586,4,36,0,0,1,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC170_A.json,36,8,28,23,1.25,3,1,1,0.6388888888888888,1.2173913043478262,correct,35,277.1714285714286,826.0,98.0,178.6390520697245,7,16,3,0,1,0,0,7.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_265_B.json,16,1,15,15,1.0,1,1,1,0.9375,1.0,correct,15,512.4,2514.0,102.0,645.0230117711194,4,7,0,0,2,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_534_B.json,22,3,19,16,1.11,2,1,1,0.7272727272727273,1.1875,correct,21,650.2857142857143,2054.0,16.0,571.1991021401507,9,8,0,2,1,0,1,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC006_B.json,99,20,79,37,1.24,3,1,1,0.37373737373737376,2.135135135135135,correct,98,480.85714285714283,5536.0,84.0,705.9579585040866,22,43,0,6,2,0,0,24.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC126_D.json,76,16,60,38,1.25,3,1,1,0.5,1.5789473684210527,incorrect,75,519.4133333333333,5675.0,64.0,739.9542004332017,22,26,3,1,2,0,0,20.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ARC062_B.json,46,6,40,29,1.12,2,1,1,0.6304347826086957,1.3793103448275863,incorrect,45,454.55555555555554,2322.0,99.0,480.9036264989046,11,24,1,1,2,0,0,6.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC155_E.json,43,9,34,15,1.24,4,1,1,0.3488372093023256,2.2666666666666666,incorrect,42,450.7142857142857,2144.0,102.0,454.2379459030892,11,25,0,0,0,0,0,5.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC027_A.json,60,13,47,40,1.26,3,1,1,0.6666666666666666,1.175,correct,59,431.6949152542373,1706.0,101.0,387.0600173650917,6,38,0,2,3,0,0,10.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_327_A.json,58,12,46,29,1.24,3,1,1,0.5,1.5862068965517242,incorrect,57,441.56140350877195,5824.0,101.0,786.5875443409212,15,31,1,0,0,0,0,10.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_190_A.json,39,9,30,19,1.27,3,1,1,0.48717948717948717,1.5789473684210527,correct,38,601.9473684210526,3697.0,110.0,694.9190482650021,13,13,0,8,1,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC114_C.json,67,19,48,21,1.38,3,1,1,0.31343283582089554,2.2857142857142856,incorrect,66,381.1818181818182,1851.0,100.0,345.1190166657521,5,43,0,1,4,0,0,13.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC169_C.json,68,21,47,33,1.43,3,1,1,0.4852941176470588,1.4242424242424243,incorrect,67,508.6268656716418,2822.0,66.0,531.616768889272,12,43,3,0,3,0,0,6.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC158_A.json,17,2,15,15,1.07,2,1,1,0.8823529411764706,1.0,correct,16,361.875,1034.0,95.0,222.8939583449194,3,6,3,2,0,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC125_A.json,30,4,26,19,1.12,2,1,1,0.6333333333333333,1.368421052631579,correct,29,413.51724137931035,1240.0,88.0,278.43139969295015,3,22,0,1,2,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC154_A.json,24,6,18,15,1.28,3,1,1,0.625,1.2,correct,23,313.4782608695652,907.0,92.0,246.13039219176954,6,9,1,2,5,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC106_C.json,42,4,38,37,1.08,2,1,1,0.8809523809523809,1.027027027027027,incorrect,41,461.6341463414634,1505.0,73.0,328.96821701325194,6,30,0,3,1,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC043_B.json,32,5,27,24,1.15,3,1,1,0.75,1.125,correct,31,337.03225806451616,1076.0,61.0,269.51480897728885,4,16,1,0,1,0,0,8.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC118_C.json,85,18,67,42,1.25,4,1,1,0.49411764705882355,1.5952380952380953,correct,84,346.75,1623.0,101.0,292.2390865968133,19,36,6,15,0,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_356_A.json,36,4,32,30,1.09,3,1,1,0.8333333333333334,1.0666666666666667,correct,35,595.2,1706.0,100.0,543.3837772806295,7,23,0,2,0,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC165_C.json,66,20,46,17,1.41,5,1,1,0.25757575757575757,2.7058823529411766,correct,65,386.73846153846154,2138.0,100.0,380.6639461570352,17,11,1,8,4,0,0,23.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_58_B.json,29,2,27,20,1.04,2,1,1,0.6896551724137931,1.35,correct,28,396.42857142857144,1477.0,100.0,336.41359339376555,4,24,0,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_596_B.json,21,6,15,11,1.33,4,1,1,0.5238095238095238,1.3636363636363635,incorrect,20,247.4,637.0,98.0,158.72995936495417,4,9,1,1,0,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_581_A.json,10,2,8,8,1.12,2,1,1,0.8,1.0,correct,9,374.6666666666667,1086.0,62.0,339.64356316585776,3,3,0,0,1,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_7_B.json,49,11,38,27,1.26,4,1,1,0.5510204081632653,1.4074074074074074,correct,48,569.4583333333334,4756.0,112.0,851.624978855088,7,28,1,6,3,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_705_B.json,34,7,27,19,1.22,3,1,1,0.5588235294117647,1.4210526315789473,correct,33,322.8484848484849,2059.0,106.0,346.29414170002576,8,15,2,2,4,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_678_B.json,83,13,70,48,1.17,2,1,1,0.5783132530120482,1.4583333333333333,correct,82,403.5487804878049,3554.0,101.0,491.6441841046495,18,52,0,0,4,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_617_B.json,90,15,75,42,1.19,2,1,1,0.4666666666666667,1.7857142857142858,correct,89,356.60674157303373,2095.0,100.0,319.52776298417496,8,70,1,0,3,0,0,6.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_70_B.json,68,14,54,49,1.24,3,1,1,0.7205882352941176,1.1020408163265305,correct,67,522.4776119402985,3115.0,101.0,617.2855377353668,17,34,0,5,0,0,0,10.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_79_A.json,12,2,10,10,1.1,2,1,1,0.8333333333333334,1.0,correct,11,777.1818181818181,1907.0,101.0,618.710726944639,1,10,0,0,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_609_B.json,70,17,53,27,1.3,3,1,1,0.38571428571428573,1.962962962962963,correct,69,423.9855072463768,3902.0,100.0,581.5500204259815,18,27,1,1,4,0,0,17.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC004_D.json,63,11,52,33,1.19,3,1,1,0.5238095238095238,1.5757575757575757,incorrect,62,615.8548387096774,5122.0,100.0,795.3982577418849,16,31,0,2,4,0,0,8.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_231_A.json,43,14,29,20,1.45,5,1,1,0.46511627906976744,1.45,correct,42,315.8809523809524,1120.0,100.0,245.5790769649835,6,23,3,3,0,0,0,6.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC136_B.json,33,6,27,26,1.19,2,1,1,0.7878787878787878,1.0384615384615385,correct,32,594.5,1984.0,134.0,504.52347366982934,7,21,0,2,1,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC142_A.json,13,2,11,11,1.09,2,1,1,0.8461538461538461,1.0,correct,12,380.5,789.0,105.0,255.40858531878965,4,7,0,0,1,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC110_C.json,48,10,38,17,1.24,3,1,1,0.3541666666666667,2.235294117647059,incorrect,47,363.17021276595744,4592.0,100.0,654.6524905942528,10,10,4,6,2,0,0,15.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC042_A.json,10,2,8,6,1.12,2,1,1,0.6,1.3333333333333333,correct,9,344.8888888888889,625.0,16.0,216.9743328394193,3,5,0,0,0,0,1,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_340_A.json,30,5,25,17,1.16,2,1,1,0.5666666666666667,1.4705882352941178,correct,29,620.6896551724138,2029.0,106.0,531.2236617637941,4,18,0,3,0,0,0,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_518_B.json,115,31,84,58,1.36,4,1,1,0.5043478260869565,1.4482758620689655,correct,114,385.6842105263158,4972.0,16.0,573.996042596661,22,82,2,2,3,0,1,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC169_D.json,53,9,44,34,1.18,3,1,1,0.6415094339622641,1.2941176470588236,correct,52,516.9038461538462,3576.0,98.0,652.566013777808,5,28,0,3,1,0,0,14.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC034_B.json,38,9,29,19,1.28,3,1,1,0.5,1.5263157894736843,incorrect,37,418.2162162162162,2829.0,106.0,479.2489572894896,10,12,2,1,3,0,0,9.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_268_A.json,63,9,54,31,1.15,4,1,1,0.49206349206349204,1.7419354838709677,correct,62,425.61290322580646,2872.0,102.0,481.2000488818472,15,28,2,2,1,0,0,13.0,,,1.0
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC145_C.json,64,11,53,44,1.19,3,1,1,0.6875,1.2045454545454546,incorrect,63,481.12698412698415,2243.0,101.0,455.80313704930074,9,32,2,2,0,0,0,17.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC002_B.json,35,6,29,26,1.17,3,1,1,0.7428571428571429,1.1153846153846154,correct,34,490.88235294117646,3201.0,92.0,694.5519490881692,11,11,1,1,1,0,0,9.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC122_D.json,84,11,73,56,1.14,3,1,1,0.6666666666666666,1.3035714285714286,correct,83,455.31325301204816,2592.0,104.0,448.9331235900978,22,43,1,3,6,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_373_B.json,37,8,29,19,1.24,3,1,1,0.5135135135135135,1.5263157894736843,incorrect,36,576.25,2457.0,105.0,561.6899691365081,5,21,1,5,1,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC149_C.json,57,11,46,27,1.22,5,1,1,0.47368421052631576,1.7037037037037037,correct,56,436.5892857142857,1987.0,101.0,375.74976086779856,23,28,0,3,1,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_456_A.json,140,25,115,64,1.21,3,1,1,0.45714285714285713,1.796875,correct,139,313.7985611510791,2643.0,16.0,281.5847024175779,13,111,0,2,0,0,1,12.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC019_A.json,19,4,15,12,1.2,2,1,1,0.631578947368421,1.25,incorrect,18,426.94444444444446,3458.0,104.0,766.5216678739496,7,6,0,1,2,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC010_B.json,66,13,53,31,1.23,4,1,1,0.4696969696969697,1.7096774193548387,incorrect,65,498.2923076923077,2228.0,93.0,447.6536999692439,16,46,0,0,0,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_86_A.json,41,5,36,31,1.11,3,1,1,0.7560975609756098,1.1612903225806452,incorrect,40,429.825,2316.0,101.0,472.99964154049405,8,25,1,5,1,0,0,,,,
