file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_242_B___atcoder_ABC149_C___atcoder_ABC135_D.json,46,10,36,23,1.25,3,1,1,0.5,1.565217391304348,correct,45,1522.5555555555557,7526.0,50.0,1800.1264419675376,5,32,0,2,0,6,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_333_B___atcoder_ABC178_A___atcoder_ABC164_D.json,26,3,23,23,1.09,2,1,1,0.8846153846153846,1.0,correct,25,1045.92,5493.0,67.0,1213.7193840972193,4,15,0,0,0,6,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC172_D___atcoder_ABC151_A___codeforces_276_B.json,36,8,28,18,1.25,4,1,1,0.5,1.5555555555555556,correct,35,407.42857142857144,1847.0,60.0,380.0978423352324,1,29,0,0,0,5,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC123_B___atcoder_ABC135_D___atcoder_ABC136_B.json,42,8,34,29,1.21,3,1,1,0.6904761904761905,1.1724137931034482,correct,41,1140.6097560975609,8691.0,100.0,2055.2471491045644,5,20,1,0,0,15,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_350_B___atcoder_ARC086_B___atcoder_AGC025_A.json,79,26,53,30,1.47,5,1,1,0.379746835443038,1.7666666666666666,correct,78,635.5897435897435,9281.0,37.0,1331.0380621944375,5,57,1,0,0,15,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC027_A___atcoder_ABC122_D___codeforces_96_B.json,82,19,63,51,1.29,3,1,1,0.6219512195121951,1.2352941176470589,correct,81,899.074074074074,7160.0,100.0,1120.4141731718876,10,59,0,0,0,11,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_274_A___codeforces_59_A___codeforces_622_A.json,71,17,54,47,1.3,4,1,1,0.6619718309859155,1.148936170212766,correct,70,511.3285714285714,5414.0,70.0,753.4497034929285,6,42,0,1,0,21,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC106_C___atcoder_AGC034_B___codeforces_276_B.json,74,24,50,28,1.46,4,1,1,0.3783783783783784,1.7857142857142858,correct,73,680.0,3685.0,70.0,668.2912912794839,2,58,0,3,0,10,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC004_D___codeforces_678_B___atcoder_ABC164_D.json,59,15,44,35,1.32,7,1,1,0.5932203389830508,1.2571428571428571,correct,58,799.2586206896551,4847.0,102.0,919.9542238868122,13,22,0,0,0,23,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC167_C___atcoder_ABC169_D___atcoder_ABC158_A.json,67,20,47,34,1.4,7,1,1,0.5074626865671642,1.3823529411764706,correct,66,606.939393939394,5341.0,60.0,833.4166171902609,8,44,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_629_A___codeforces_276_B___atcoder_ARC062_B.json,40,9,31,15,1.26,3,1,1,0.375,2.066666666666667,correct,39,479.6666666666667,3606.0,113.0,616.691398271254,3,21,0,0,0,15,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC152_E___atcoder_ABC151_A___codeforces_276_B.json,81,18,63,40,1.27,2,1,1,0.49382716049382713,1.575,correct,80,530.875,6510.0,75.0,899.3769485425009,3,49,0,0,0,28,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_99_A___atcoder_ABC164_D___codeforces_8_B.json,113,35,78,25,1.44,5,1,1,0.22123893805309736,3.12,correct,112,353.7142857142857,2155.0,103.0,363.5711370364425,2,73,0,2,0,32,3
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_67_B___atcoder_ABC149_C___codeforces_622_A.json,41,14,27,21,1.48,3,1,1,0.5121951219512195,1.2857142857142858,correct,40,1057.75,11967.0,63.0,2134.48087425587,5,23,0,4,0,8,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_190_A___atcoder_AGC034_B___atcoder_ARC062_B.json,58,13,45,36,1.27,3,1,1,0.6206896551724138,1.25,correct,57,720.3157894736842,5863.0,78.0,1137.7278603473355,1,41,0,2,0,13,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC006_A___codeforces_58_B___atcoder_ABC172_D.json,73,17,56,51,1.29,3,1,1,0.6986301369863014,1.0980392156862746,correct,72,560.9027777777778,7350.0,105.0,968.6144330909876,4,57,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_609_B___atcoder_AGC025_A___atcoder_ABC174_C.json,35,6,29,23,1.17,2,1,1,0.6571428571428571,1.2608695652173914,correct,34,761.7058823529412,4148.0,46.0,1029.940672884278,1,27,2,0,0,4,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC143_A___atcoder_ABC120_C___codeforces_58_B.json,37,7,30,19,1.2,3,1,1,0.5135135135135135,1.5789473684210527,correct,36,723.9722222222222,4032.0,108.0,896.0191160623787,4,29,0,0,0,3,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_106_B___codeforces_58_B___codeforces_672_A.json,62,15,47,27,1.3,3,1,1,0.43548387096774194,1.7407407407407407,correct,61,306.42622950819674,1412.0,50.0,255.01368976432053,4,46,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC158_B___codeforces_276_B___codeforces_32_B.json,78,20,58,37,1.33,3,1,1,0.47435897435897434,1.5675675675675675,correct,77,499.46753246753246,6475.0,100.0,826.8181494267423,4,58,1,1,0,13,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC155_E___atcoder_ABC169_D___atcoder_ABC051_A.json,64,22,42,18,1.5,4,1,1,0.28125,2.3333333333333335,correct,63,634.9047619047619,10504.0,101.0,1428.0395168730984,6,46,0,2,0,9,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC002_B___codeforces_147_A___atcoder_ABC164_D.json,84,19,65,41,1.28,3,1,1,0.4880952380952381,1.5853658536585367,correct,83,516.3012048192771,4335.0,62.0,723.0993544886798,8,64,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_171_A___codeforces_96_B___atcoder_ABC170_A.json,66,20,46,38,1.41,4,1,1,0.5757575757575758,1.2105263157894737,correct,65,834.123076923077,5017.0,44.0,1104.4822246715357,4,56,0,0,0,5,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC013_A___codeforces_110_B___atcoder_ABC151_A.json,54,12,42,38,1.26,3,1,1,0.7037037037037037,1.105263157894737,correct,53,566.0943396226415,5966.0,75.0,1037.3335874722814,2,42,0,0,0,9,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_356_A___atcoder_ABC155_E___atcoder_ABC051_A.json,109,34,75,40,1.44,10,1,1,0.3669724770642202,1.875,correct,108,544.4444444444445,5975.0,41.0,726.3581199243678,8,84,0,1,0,15,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC158_A___atcoder_ARC062_B___atcoder_ABC051_A.json,34,8,26,17,1.27,4,1,1,0.5,1.5294117647058822,correct,33,563.4242424242424,1936.0,37.0,549.5777373529056,3,25,0,0,0,5,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC033_A___atcoder_ABC051_A___codeforces_678_B.json,68,19,49,34,1.37,4,1,1,0.5,1.4411764705882353,incorrect,67,453.02985074626866,2609.0,37.0,460.90862073863354,6,45,0,0,0,16,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_272_B___atcoder_ABC164_D___atcoder_ABC043_B.json,39,9,30,20,1.27,3,1,1,0.5128205128205128,1.5,correct,38,675.3157894736842,4698.0,104.0,1059.3003327097986,4,24,0,0,0,10,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC033_B___atcoder_ABC124_C___codeforces_96_B.json,70,24,46,22,1.5,4,1,1,0.3142857142857143,2.090909090909091,incorrect,69,668.3913043478261,5923.0,101.0,1040.1522260961062,10,43,0,2,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_669_A___codeforces_96_B___atcoder_ABC132_A.json,95,25,70,31,1.34,4,1,1,0.3263157894736842,2.2580645161290325,correct,94,858.6702127659574,8646.0,70.0,1198.89242245022,7,76,0,0,0,10,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_632_B___atcoder_ABC149_C___codeforces_58_B.json,80,29,51,27,1.55,4,1,1,0.3375,1.8888888888888888,incorrect,79,466.54430379746833,4269.0,75.0,693.3715989958489,5,56,0,5,1,12,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC118_C___codeforces_147_A___atcoder_ABC142_A.json,110,42,68,39,1.6,6,1,1,0.35454545454545455,1.7435897435897436,correct,109,664.4954128440367,6229.0,83.0,1019.5177293415384,10,64,2,1,0,31,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_148_B___atcoder_ABC178_A___codeforces_669_A.json,26,5,21,16,1.19,3,1,1,0.6153846153846154,1.3125,correct,25,769.56,3313.0,72.0,950.4620841113724,2,17,0,0,0,6,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_356_A___atcoder_ABC124_C___codeforces_669_A.json,89,27,62,37,1.42,3,1,1,0.4157303370786517,1.6756756756756757,correct,88,618.5340909090909,4191.0,83.0,835.91015780878,10,47,0,1,0,29,1
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC108_B___atcoder_ABC124_A___atcoder_ABC142_A.json,114,33,81,54,1.4,7,1,1,0.47368421052631576,1.5,correct,113,507.20353982300884,3954.0,75.0,595.350379417929,8,80,3,4,0,18,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ARC086_B___atcoder_ABC149_C___atcoder_ABC174_C.json,76,24,52,36,1.44,4,1,1,0.47368421052631576,1.4444444444444444,correct,75,737.04,9750.0,41.0,1330.7276656025454,3,61,2,2,0,7,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC164_D___atcoder_ABC120_C___atcoder_ABC151_A.json,59,19,40,16,1.45,4,1,1,0.2711864406779661,2.5,correct,58,503.7758620689655,4653.0,75.0,754.0201971119557,6,38,1,0,0,13,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC046_B___codeforces_147_A___atcoder_ABC124_C.json,100,27,73,31,1.36,4,1,1,0.31,2.3548387096774195,incorrect,99,574.1818181818181,2987.0,75.0,591.7094978704753,7,80,0,0,0,12,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_296_A___atcoder_ABC164_D___atcoder_ABC155_E.json,82,26,56,23,1.45,3,1,1,0.2804878048780488,2.4347826086956523,correct,81,584.0864197530864,4627.0,104.0,763.2715473134523,9,59,0,1,0,12,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_581_B___atcoder_ABC132_A___atcoder_ABC164_D.json,88,27,61,46,1.43,5,1,1,0.5227272727272727,1.326086956521739,correct,87,479.2183908045977,3017.0,100.0,600.207181774089,8,52,0,0,0,27,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ARC062_B___atcoder_AGC034_B___codeforces_147_A.json,82,26,56,21,1.45,3,1,1,0.25609756097560976,2.6666666666666665,correct,81,534.320987654321,3346.0,70.0,586.0254010527293,3,65,1,0,0,11,1
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC171_B___codeforces_678_B___codeforces_59_A.json,64,19,45,38,1.4,5,1,1,0.59375,1.1842105263157894,correct,63,617.8412698412699,4622.0,101.0,759.815835206545,4,53,1,1,0,3,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_131_B___atcoder_ABC051_A___codeforces_678_B.json,82,26,56,27,1.45,3,1,1,0.32926829268292684,2.074074074074074,correct,81,382.962962962963,3906.0,107.0,596.0578504735183,1,64,1,1,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC035_B___atcoder_ABC170_A___codeforces_55_A.json,87,26,61,24,1.41,4,1,1,0.27586206896551724,2.5416666666666665,correct,86,743.6511627906976,6994.0,68.0,1344.8138009531008,6,55,0,1,0,24,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_55_A___codeforces_276_B___atcoder_ABC051_A.json,36,10,26,10,1.35,3,1,1,0.2777777777777778,2.6,correct,35,548.4,2203.0,72.0,615.2811026629354,4,25,0,0,0,6,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC171_B___atcoder_ABC124_C___atcoder_ABC135_D.json,59,14,45,24,1.29,3,1,1,0.4067796610169492,1.875,correct,58,671.9310344827586,5909.0,101.0,1116.2284376349116,2,38,2,1,0,15,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_596_B___atcoder_ABC135_D___atcoder_AGC025_A.json,33,11,22,13,1.45,3,1,1,0.3939393939393939,1.6923076923076923,correct,32,1295.84375,9177.0,100.0,1967.5675355769752,3,19,0,2,0,8,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC024_B___atcoder_ABC170_A___atcoder_ABC132_A.json,73,23,50,38,1.44,4,1,1,0.5205479452054794,1.3157894736842106,correct,72,560.2083333333334,5386.0,103.0,779.902412412812,2,56,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC035_B___atcoder_ABC178_A___atcoder_AGC025_A.json,106,35,71,41,1.48,7,1,1,0.3867924528301887,1.7317073170731707,correct,105,566.3333333333334,5286.0,102.0,773.0801613658417,7,67,1,2,0,28,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC145_C___atcoder_ABC155_E___atcoder_ABC124_C.json,97,24,73,53,1.32,4,1,1,0.5463917525773195,1.3773584905660377,incorrect,96,357.0416666666667,1368.0,37.0,289.9845700674313,5,59,1,1,2,28,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC070_B___atcoder_ABC120_C___atcoder_ARC062_B.json,44,15,29,18,1.48,4,1,1,0.4090909090909091,1.6111111111111112,correct,43,844.8372093023256,6712.0,69.0,1397.5132324142692,1,33,0,0,0,9,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC122_D___codeforces_32_B___codeforces_49_A.json,64,12,52,33,1.21,3,1,1,0.515625,1.5757575757575757,correct,63,830.7936507936508,7451.0,72.0,1278.2316055310132,4,45,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_106_B___atcoder_ARC062_B___atcoder_ABC132_A.json,36,10,26,15,1.35,4,1,1,0.4166666666666667,1.7333333333333334,correct,35,794.7714285714286,5998.0,60.0,1285.2588451979873,1,27,0,0,0,7,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_272_B___atcoder_ABC178_A___atcoder_ABC135_D.json,80,22,58,30,1.36,5,1,1,0.375,1.9333333333333333,correct,79,555.2025316455696,4967.0,104.0,792.0766988850168,4,59,1,1,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_387_A___codeforces_32_B___atcoder_ABC149_C.json,88,22,66,34,1.32,3,1,1,0.38636363636363635,1.9411764705882353,correct,87,385.18390804597703,5725.0,50.0,647.7040224271196,2,53,1,0,0,30,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_612_B___atcoder_AGC034_B___codeforces_622_A.json,84,27,57,23,1.46,4,1,1,0.27380952380952384,2.4782608695652173,correct,83,571.5903614457832,4882.0,67.0,826.2823889248934,5,60,0,2,0,16,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_421_A___atcoder_ABC164_D___atcoder_ABC043_B.json,111,33,78,33,1.41,4,1,1,0.2972972972972973,2.3636363636363638,correct,110,423.6272727272727,4010.0,37.0,520.9741027758827,2,93,1,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_31_A___atcoder_ABC178_A___atcoder_ABC120_C.json,67,17,50,24,1.32,3,1,1,0.3582089552238806,2.0833333333333335,correct,66,541.469696969697,9523.0,104.0,1192.2659643874895,4,50,0,1,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC046_A___codeforces_96_B___codeforces_678_B.json,48,14,34,25,1.38,4,1,1,0.5208333333333334,1.36,correct,47,1045.212765957447,6307.0,114.0,1282.2409550431655,2,31,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC129_E___atcoder_ABC136_B___codeforces_669_A.json,45,10,35,26,1.26,2,1,1,0.5777777777777777,1.3461538461538463,correct,44,983.2272727272727,4969.0,75.0,1280.5296662770625,7,25,0,2,1,9,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC120_C___atcoder_ABC124_C___codeforces_514_A.json,76,19,57,23,1.32,4,1,1,0.3026315789473684,2.4782608695652173,correct,75,701.6666666666666,8630.0,75.0,1231.005887677023,8,49,1,0,0,17,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_222_A___codeforces_669_A___atcoder_ABC132_A.json,42,9,33,21,1.24,2,1,1,0.5,1.5714285714285714,correct,41,873.1463414634146,7756.0,101.0,1402.7674354820122,5,27,0,0,0,8,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_265_B___codeforces_96_B___codeforces_8_B.json,80,19,61,49,1.3,4,1,1,0.6125,1.2448979591836735,correct,79,547.506329113924,2896.0,103.0,566.8496357719686,4,58,0,2,0,14,1
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_31_A___codeforces_8_B___atcoder_ABC132_A.json,90,22,68,29,1.31,3,1,1,0.32222222222222224,2.3448275862068964,correct,89,311.5168539325843,1858.0,50.0,235.84828098702613,0,66,2,0,0,21,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC010_B___codeforces_32_B___atcoder_ABC169_D.json,50,14,36,28,1.36,3,1,1,0.56,1.2857142857142858,correct,49,655.0,4748.0,75.0,982.0047946250908,3,33,0,0,1,12,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_369_B___atcoder_ABC178_A___atcoder_ABC132_A.json,71,19,52,43,1.35,3,1,1,0.6056338028169014,1.2093023255813953,correct,70,577.1285714285714,5603.0,73.0,904.7631113046331,5,49,0,0,0,16,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC139_B___atcoder_ABC132_A___atcoder_ABC124_C.json,51,8,43,34,1.16,3,1,1,0.6666666666666666,1.2647058823529411,correct,50,544.26,3649.0,37.0,708.2825393232591,3,35,0,0,0,12,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_607_A___atcoder_ABC149_C___atcoder_ABC122_D.json,85,22,63,38,1.33,3,1,1,0.4470588235294118,1.6578947368421053,incorrect,84,587.5714285714286,5728.0,101.0,985.439370977552,7,55,0,1,0,21,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_678_B___codeforces_49_A___atcoder_ABC132_A.json,68,21,47,19,1.43,3,1,1,0.27941176470588236,2.473684210526316,correct,67,398.8955223880597,2673.0,70.0,515.0746969755899,3,53,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_32_B___atcoder_ABC122_D___codeforces_8_B.json,96,33,63,18,1.51,4,1,1,0.1875,3.5,correct,95,553.0842105263158,13029.0,46.0,1416.536198388091,3,67,0,1,1,23,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_11_A___codeforces_58_B___codeforces_622_A.json,83,31,52,31,1.58,4,1,1,0.37349397590361444,1.6774193548387097,correct,82,498.7317073170732,3632.0,101.0,662.4204969539388,4,58,0,0,0,20,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC012_A___atcoder_ABC170_A___atcoder_AGC034_B.json,57,15,42,38,1.33,3,1,1,0.6666666666666666,1.105263157894737,correct,56,383.17857142857144,2097.0,72.0,373.969522683472,0,50,1,0,0,5,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC111_C___codeforces_579_A___atcoder_ABC174_C.json,40,10,30,22,1.3,4,1,1,0.55,1.3636363636363635,correct,39,850.8974358974359,4632.0,103.0,1205.792789977479,6,24,1,0,0,8,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC112_A___codeforces_8_B___atcoder_ABC124_C.json,103,31,72,49,1.42,4,1,1,0.47572815533980584,1.469387755102041,correct,102,587.0196078431372,6658.0,100.0,974.4375070045644,4,80,0,0,0,17,1
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC013_A___atcoder_ABC142_A___atcoder_AGC034_B.json,74,27,47,35,1.55,5,1,1,0.47297297297297297,1.3428571428571427,correct,73,626.4109589041096,3725.0,102.0,735.587385012376,4,58,0,1,2,8,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC153_A___codeforces_276_B___atcoder_ABC129_E.json,46,13,33,29,1.36,6,1,1,0.6304347826086957,1.1379310344827587,correct,45,678.5333333333333,4321.0,60.0,848.0955027696949,6,26,0,2,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_23_B___codeforces_579_A___atcoder_ABC043_B.json,65,24,41,21,1.56,3,1,1,0.3230769230769231,1.9523809523809523,correct,64,337.625,1761.0,101.0,305.57925737798786,6,50,0,1,0,7,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC178_B___atcoder_ABC124_C___codeforces_678_B.json,58,20,38,21,1.5,4,1,1,0.3620689655172414,1.8095238095238095,correct,57,859.6315789473684,5535.0,83.0,1233.1137943025567,6,36,0,0,0,15,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_106_B___codeforces_58_B___atcoder_ABC158_A.json,69,21,48,28,1.42,4,1,1,0.4057971014492754,1.7142857142857142,correct,68,314.0,1553.0,75.0,280.85726974773013,3,57,0,0,0,8,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC120_C___codeforces_669_A___codeforces_59_A.json,43,10,33,19,1.27,3,1,1,0.4418604651162791,1.736842105263158,correct,42,631.2619047619048,3724.0,60.0,918.247484030308,4,29,0,0,0,9,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC012_A___atcoder_ABC170_A___atcoder_ABC178_A.json,56,17,39,31,1.41,3,1,1,0.5535714285714286,1.2580645161290323,correct,55,555.5272727272727,2886.0,60.0,622.5616094618729,2,49,0,0,0,4,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC172_D___atcoder_ABC170_A___atcoder_ABC142_A.json,74,16,58,35,1.26,4,1,1,0.47297297297297297,1.6571428571428573,correct,73,594.054794520548,3067.0,60.0,576.1183783257993,5,58,0,0,0,10,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_514_A___atcoder_ABC164_D___atcoder_ABC135_D.json,56,17,39,22,1.41,4,1,1,0.39285714285714285,1.7727272727272727,correct,55,955.5454545454545,7792.0,50.0,1657.4648850331178,9,35,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_96_B___codeforces_49_A___codeforces_59_A.json,91,28,63,46,1.43,3,1,1,0.5054945054945055,1.3695652173913044,correct,90,604.1777777777778,4197.0,70.0,776.4235433072259,5,66,0,1,0,18,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC120_C___codeforces_514_A___atcoder_ARC062_B.json,62,17,45,32,1.36,5,1,1,0.5161290322580645,1.40625,correct,61,734.5901639344262,5688.0,69.0,1158.4783464678883,2,52,0,0,0,7,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC125_C___codeforces_622_A___atcoder_ABC174_C.json,43,9,34,22,1.24,3,1,1,0.5116279069767442,1.5454545454545454,correct,42,720.8333333333334,6830.0,100.0,1180.802329891173,0,32,0,1,0,9,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_306_A___atcoder_ABC124_C___codeforces_579_A.json,58,19,39,20,1.46,4,1,1,0.3448275862068966,1.95,correct,57,703.9122807017544,6749.0,69.0,1270.8341226013408,3,41,0,0,0,13,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC135_D___codeforces_8_B___codeforces_276_B.json,69,25,44,23,1.55,5,1,1,0.3333333333333333,1.9130434782608696,correct,68,666.3382352941177,4475.0,37.0,992.5869353300416,3,41,0,0,0,24,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_379_A___codeforces_96_B___atcoder_ABC149_C.json,98,33,65,48,1.49,4,1,1,0.4897959183673469,1.3541666666666667,correct,97,708.6494845360825,8798.0,100.0,1325.0568387277228,3,68,0,1,1,24,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_612_B___atcoder_ABC170_A___codeforces_579_A.json,88,26,62,35,1.4,4,1,1,0.3977272727272727,1.7714285714285714,correct,87,436.5632183908046,3758.0,100.0,544.4596788442611,7,68,0,0,0,12,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC154_A___atcoder_ABC122_D___codeforces_669_A.json,61,19,42,34,1.43,4,1,1,0.5573770491803278,1.2352941176470589,correct,60,717.7666666666667,3854.0,67.0,863.4926783996015,9,37,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC170_A___codeforces_514_A___codeforces_276_B.json,48,15,33,22,1.42,4,1,1,0.4583333333333333,1.5,correct,47,1039.0212765957447,5312.0,37.0,1184.007977524566,3,36,0,0,0,8,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_622_A___codeforces_514_A___codeforces_579_A.json,116,37,79,29,1.46,4,1,1,0.25,2.7241379310344827,correct,115,573.895652173913,6774.0,100.0,836.4431417418016,14,83,0,3,1,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_31_A___codeforces_96_B___atcoder_ABC172_D.json,70,27,43,29,1.6,4,1,1,0.4142857142857143,1.4827586206896552,incorrect,69,757.0289855072464,5886.0,67.0,1127.020016146361,9,49,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_AGC019_A___codeforces_8_B___atcoder_ABC051_A.json,75,17,58,31,1.28,3,1,1,0.41333333333333333,1.8709677419354838,correct,74,348.77027027027026,2115.0,60.0,387.437508785126,0,60,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC170_A___codeforces_672_A___atcoder_ABC051_A.json,83,27,56,36,1.46,4,1,1,0.43373493975903615,1.5555555555555556,incorrect,82,539.0121951219512,7222.0,50.0,1021.1509180235345,1,61,4,3,0,13,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_356_A___atcoder_ABC151_A___atcoder_ABC129_E.json,125,44,81,47,1.53,8,1,1,0.376,1.7234042553191489,correct,124,628.6290322580645,6847.0,100.0,908.6135464053191,10,84,0,0,0,30,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_58_B___atcoder_ABC178_A___codeforces_49_A.json,49,14,35,17,1.37,4,1,1,0.3469387755102041,2.0588235294117645,correct,48,400.9583333333333,1426.0,104.0,313.64846552960853,1,41,0,0,0,6,0
../codelingua/segment_trees/r1_level3_Java_C/qid_codeforces_569_A___atcoder_ABC170_A___atcoder_ABC155_E.json,59,9,50,20,1.16,3,1,1,0.3389830508474576,2.5,correct,58,353.91379310344826,1627.0,37.0,330.52394793311083,2,44,0,0,1,11,0
../codelingua/segment_trees/r1_level3_Java_C/qid_atcoder_ABC158_A___atcoder_ABC170_A___atcoder_ABC129_E.json,70,18,52,36,1.33,5,1,1,0.5142857142857142,1.4444444444444444,correct,69,437.69565217391306,2272.0,68.0,404.3830196712833,0,59,1,1,0,8,0
